id,date,sender,text,clearedmsg
117,2018-01-23 19:57:02+08:00,NTUFreeFood,"hi all  outside lt47 at the hive, should be clearing around 930 but do go on down soon :-) - only beehoon left ",-2
118,2018-01-24 15:51:12+08:00,PeerUser(user_id=240091596),"free ice-cream, churros and thai iced tea | great performances and merchandise    come down to canopy stage (northspine plaza) this friday 26 jan from 11am to 5pm  follow  ushop.ntusu for more info :d",-2
119,2018-01-24 20:32:08+08:00,NTUFreeFood,"hi all, nbs conference room 2 (level b4)  will clear by 930pm",-2
120,2018-01-25 19:19:09+08:00,NTUFreeFood,hi all  complimentary drinks tomorrow at ntu southspine  feel free to come by and take :),-2
121,2018-01-26 15:13:31+08:00,NTUFreeFood,ushop has 450 cups of icecream to giveaway     earl grey oreo grape yakult  hurry down to northspine canopy stage    ,-2
122,2018-01-26 19:20:17+08:00,NTUFreeFood,hi guys  food at the theatre at the nest ,-2
124,2018-01-26 20:31:38+08:00,PeerUser(user_id=233867740),lots of good food leftover at the ntuitive hub  clearing soon so come quick,-1
125,2018-01-31 20:38:39+08:00,PeerUser(user_id=227646007),buffet left over outside global lounge. can come over now ,-2
126,2018-02-01 21:42:42+08:00,PeerUser(user_id=439864789),ntu free food outside the hive lt lvl 1  clearing at 10 pm,-2
129,2018-02-01 22:00:17+08:00,PeerUser(user_id=27752228),free cake   tr9,-2
131,2018-02-01 22:20:14+08:00,PeerUser(user_id=300098293),buffet uncleared outside tr121,-2
133,2018-02-02 14:45:12+08:00,PeerUser(user_id=479466592),free food at north spine ns1 level 4 lt 15,-2
134,2018-02-03 20:00:23+08:00,NTUFreeFood,"hi guys, leftovers outside hall 3 mph ",-2
135,2018-02-05 13:19:11+08:00,NTUFreeFood,"at sbs lobby; guests leave 130pm, clearing by 2pm",-2
136,2018-02-05 16:34:01+08:00,NTUFreeFood,"cleared   // hi guys, 2 trays of hotdogs and donuts left at sbs lobby ",-2
137,2018-02-07 13:09:26+08:00,NTUFreeFood,2 trays of nasi briyani at sbs lobby ,-2
138,2018-02-07 13:20:17+08:00,PeerUser(user_id=64161728),wkw fyp group on hidden sugars in everyday food giving out free goodie bags at south spine until 4pm,-2
139,2018-02-07 21:55:29+08:00,PeerUser(user_id=116314767),"hi theres a lot of packed food outside tr+56, do drop by for some free food     👍",-2
140,2018-02-08 12:42:29+08:00,PeerUser(user_id=36604648),"nanyang arts gallery is happening at sac from 11am to 9pm today  🎊🎉🎈come down to catch some artworks from students in ntu, and to catch the premiere of mediacorp toggle & mccy’s latest film, <dance with me> (airing from 12-3pm) 💃🏻🕺🏻  free ice cream is available for the 1st 300 participants  🍦🍦🍦",-2
141,2018-02-08 13:04:07+08:00,NTUFreeFood,"hi guys, not much left but sbs lobby has some leftovers  do head over if you're in the area",-2
142,2018-02-08 13:12:08+08:00,PeerUser(user_id=48628073),hi guys food over at wkw level 1  slated to clear 3pm but it may be gone by 2+,-2
143,2018-02-08 14:19:29+08:00,NTUFreeFood,"hi guys, happening at canopy stage at ns today  head on down for whatever's left:-)",-2
144,2018-02-08 15:41:25+08:00,NTUFreeFood,"hi guys, tea time desserts from the sbs lobby can be taken now ",-2
145,2018-02-10 14:15:25+08:00,PeerUser(user_id=34992732),buffet outside tct until 2:45pm,-2
146,2018-02-13 19:27:06+08:00,NTUFreeFood,hi guys food outside hss audi ,-2
148,2018-02-14 14:47:08+08:00,PeerUser(user_id=434373086),foods outside mse e-studio,-2
150,2018-02-20 01:23:42+08:00,NTUFreeFood,"hi all, 20th feb 530-730pm  sign-up link: http://tinyurl.com/ehack101",-2
151,2018-02-20 12:46:18+08:00,PeerUser(user_id=500869752),"free goodie bags, drinks, balloons & photobooth ($10 grab vouchers up for grabs) outside lt1a   just have to write a thank you post it  until 4pm",-2
152,2018-02-20 20:37:49+08:00,NTUFreeFood,"at the nest, inno centre bus stop  there's caramel pudding, fried rice, vegetables and curry chicken too  should be clearing soon ",-1
154,2018-02-21 11:01:58+08:00,PeerUser(user_id=403730936),"hi free pocky and pepero at the walkway near coffee bean   just need to play simple games(-:  it's a mental health awareness campaign called silent screams, today and thurs 10am-5pm, organised by wsc growth and opportunities in conjunction with many other orgs so do drop by our booths if you can (-:",-2
156,2018-02-21 13:40:26+08:00,PeerUser(user_id=48628073),free food & froyo at wkw level 4    clearing soon  ,-2
158,2018-02-21 16:51:15+08:00,PeerUser(user_id=507702648),free food at chc level 2 to be cleared at 530,-2
159,2018-02-21 21:54:26+08:00,NTUFreeFood,food over at north hill canteen ,-2
161,2018-02-22 13:29:46+08:00,NTUFreeFood,"hi all  presidential inauguration at nanyang audi, lots of leftovers ",-2
162,2018-02-22 14:16:34+08:00,NTUFreeFood,"hi all  there's a buffet at level 3 hive for an event, prob clearing soon  head on over :-)",-2
163,2018-02-23 16:48:09+08:00,NTUFreeFood,"hi guys, outside lwn library at ns ",-2
164,2018-02-23 17:08:28+08:00,PeerUser(user_id=212030986),hive l2 outside tr+54,-2
166,2018-02-23 20:00:29+08:00,PeerUser(user_id=239177025),nanyang house seminar room 2,-2
167,2018-02-23 20:00:40+08:00,NTUFreeFood,"hi all, food will be cleared around 9 ",-2
168,2018-02-26 13:39:49+08:00,PeerUser(user_id=287088463),"hive b2, outside tr34",-2
169,2018-02-26 16:25:17+08:00,NTUFreeFood,scbe n1.3 b5 ,-2
170,2018-02-26 16:47:08+08:00,NTUFreeFood,hi guys  this has been finished,169
